Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,round,group,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,playernum,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
990907,75,990907,9909,18319,2,0,0,9,7,0,2,-1,0.142857143,0,0,0,7,9909,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,963.5714286,0.142857143,0,0.142857143,7,0.857142857,0
990908,75,990908,9909,18319,2,0,0,9,7,0,10,NA,NaN,NaN,0,2,8,9909,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,963.5714286,NA,NA,NA,7,0.857142857,NA
990909,75,990909,9909,18319,2,0,0,9,7,0,11,NA,NaN,NaN,0,1,9,9909,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,963.5714286,NA,NA,NA,7,0.857142857,NA
991801,77,991801,9918,18320,2,0,1,1,7,0,4,-1,0.428571429,0,0,0,1,9918,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.19047619,483.1428571,0.428571429,0,0.428571429,7,0.857142857,0
992001,77,992001,9920,18320,2,0,1,13,7,1,9,NA,NaN,NaN,0,0,1,9920,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,1186.285714,NA,NA,NA,7,0.857142857,NA
992002,77,992002,9920,18320,2,0,1,13,7,0,4,-1,0.142857143,0,0,2,2,9920,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.19047619,1186.285714,0.142857143,0,0.142857143,7,0.857142857,0
992003,77,992003,9920,18320,2,0,1,13,7,0,3,-1,0,0,0,1,3,9920,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.19047619,1186.285714,0,0,0,7,0.857142857,0
992004,77,992004,9920,18320,2,0,1,13,7,1,10,NA,NaN,NaN,0,0,4,9920,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,1186.285714,NA,NA,NA,7,0.857142857,NA
992005,77,992005,9920,18320,2,0,1,13,7,1,2,-1,0,0,0,1,5,9920,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.285714286,1186.285714,0,0,0,7,0.857142857,0
992006,77,992006,9920,18320,2,0,1,13,7,0,11,NA,NaN,NaN,0,2,6,9920,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.285714286,1186.285714,NA,NA,NA,7,0.857142857,NA
992007,77,992007,9920,18320,2,0,1,13,7,0,1,-1,0,0,0,0,7,9920,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,1186.285714,0,0,0,7,0.857142857,0
992008,77,992008,9920,18320,2,0,1,13,7,0,12,NA,NaN,NaN,0,2,8,9920,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,1186.285714,NA,NA,NA,7,0.857142857,NA
992009,77,992009,9920,18320,2,0,1,13,7,0,1,-1,0,0,0,1,9,9920,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,1186.285714,0,0,0,7,0.857142857,0
992010,77,992010,9920,18320,2,0,1,13,7,0,5,-1,0,0,0,1,10,9920,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.19047619,1186.285714,0,0,0,7,0.857142857,0
992011,77,992011,9920,18320,2,0,1,13,7,0,7,-1,0,0,0,2,11,9920,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.19047619,1186.285714,0,0,0,7,0.857142857,0
992012,77,992012,9920,18320,2,0,1,13,7,0,6,0,0.285714286,0.285714286,0,2,12,9920,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.095238095,1186.285714,0.285714286,0.285714286,0,7,0.857142857,0
992013,77,992013,9920,18320,2,0,1,13,7,0,8,-1,0,0,0,1,13,9920,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.095238095,1186.285714,0,0,0,7,0.857142857,0
992501,78,992501,9925,18320,2,0,1,13,7,3,1,-1,0,0,0,0,1,9925,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,916.7142857,0,0,0,7,0.857142857,0
992502,78,992502,9925,18320,2,0,1,13,7,3,1,0,0,0,0,1,2,9925,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,916.7142857,0,0,0,7,0.857142857,0
992503,78,992503,9925,18320,2,0,1,13,7,0,10,NA,NaN,NaN,0,2,3,9925,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,916.7142857,NA,NA,NA,7,0.857142857,NA
992504,78,992504,9925,18320,2,0,1,13,7,1,11,NA,NaN,NaN,0,0,4,9925,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,916.7142857,NA,NA,NA,7,0.857142857,NA
992505,78,992505,9925,18320,2,0,1,13,7,0,4,-1,0,0,0,2,5,9925,2,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.666666667,916.7142857,0,0,0,7,0.857142857,0
992506,78,992506,9925,18320,2,0,1,13,7,0,2,0,0.142857143,0,0,1,6,9925,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,916.7142857,0.142857143,0,0.142857143,7,0.857142857,0
992507,78,992507,9925,18320,2,0,1,13,7,0,3,0,0,0,0,0,7,9925,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,916.7142857,0,0,0,7,0.857142857,0
992508,78,992508,9925,18320,2,0,1,13,7,0,12,NA,NaN,NaN,0,1,8,9925,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,916.7142857,NA,NA,NA,7,0.857142857,NA
992509,78,992509,9925,18320,2,0,1,13,7,0,9,NA,NaN,NaN,0,2,9,9925,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,916.7142857,NA,NA,NA,7,0.857142857,NA
992510,78,992510,9925,18320,2,0,1,13,7,0,5,0,0,0,0,1,10,9925,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.4,916.7142857,0,0,0,7,0.857142857,0
992511,78,992511,9925,18320,2,0,1,13,7,0,7,-1,0,0,0,2,11,9925,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.4,916.7142857,0,0,0,7,0.857142857,0
992512,78,992512,9925,18320,2,0,1,13,7,0,6,0,0,0,0,1,12,9925,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.4,916.7142857,0,0,0,7,0.857142857,0
992513,78,992513,9925,18320,2,0,1,13,7,0,8,-1,0,0,0,1,13,9925,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.4,916.7142857,0,0,0,7,0.857142857,0
992601,78,992601,9926,18320,2,0,1,13,7,3,1,-1,0,0,0,0,1,9926,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.666666667,600.5714286,0,0,0,7,0.857142857,0
992602,78,992602,9926,18320,2,0,1,13,7,0,11,NA,NaN,NaN,0,1,2,9926,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.666666667,600.5714286,NA,NA,NA,7,0.857142857,NA
