Group.1,settingsNum,roundid,matchid,matchDate,competition,timeUncertainty,support,nRound,nConnected,chat_per_round,tools,innovation,inmot1,inmot2,tolerance,framing,GroupVote1,GroupVote2,round,group,player,structure,pressure,toolsCPT,toolsEUT,toolsPT,toolsCPTEXP,risk,prb,structureHie,structureCel,structureNet,centralization,leaderWeight,compStrong,complexity,density,player,grmot1,grmot2,conformity,nPlayers,unanimity,unanimous
1443903,34,1443903,14439,18483,2,1,1,8,7,4,1,-1,0.285714286,0.285714286,1,2,NaN,NaN,3,14439,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.428571429,651,0.285714286,0.285714286,0,7,0.857142857,0
1443904,34,1443904,14439,18483,2,1,1,8,7,3,12,NA,NaN,NaN,1,0,NaN,NaN,4,14439,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,651,NA,NA,NA,7,0.857142857,NA
1443905,34,1443905,14439,18483,2,1,1,8,7,2,1,-1,0.428571429,0.142857143,1,2,NaN,NaN,5,14439,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.571428571,651,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1443906,34,1443906,14439,18483,2,1,1,8,7,3,11,NA,NaN,NaN,1,1,NaN,NaN,6,14439,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.571428571,651,NA,NA,NA,7,0.857142857,NA
1443907,34,1443907,14439,18483,2,1,1,8,7,4,2,-1,0.428571429,0,1,0,NaN,NaN,7,14439,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,0,0,0.142857143,651,0.428571429,0,0.428571429,7,0.857142857,0
1443908,34,1443908,14439,18483,2,1,1,8,7,0,9,NA,NaN,NaN,1,1,NaN,NaN,8,14439,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,0,0,0.142857143,651,NA,NA,NA,7,0.857142857,NA
1444001,35,1444001,14440,18483,2,1,1,13,7,2,4,0,0.428571429,0.142857143,1,0,NaN,NaN,1,14440,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.095238095,719,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1444002,35,1444002,14440,18483,2,1,1,13,7,2,1,0,0.428571429,0.428571429,1,2,NaN,NaN,2,14440,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,719,0.428571429,0.428571429,0,7,0.857142857,0
1444003,35,1444003,14440,18483,2,1,1,13,7,2,1,0,0.428571429,0.428571429,1,1,NaN,NaN,3,14440,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,719,0.428571429,0.428571429,0,7,0.857142857,0
1444004,35,1444004,14440,18483,2,1,1,13,7,1,11,NA,NaN,NaN,1,0,NaN,NaN,4,14440,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,719,NA,NA,NA,7,0.857142857,NA
1444005,35,1444005,14440,18483,2,1,1,13,7,2,10,NA,NaN,NaN,1,1,NaN,NaN,5,14440,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,719,NA,NA,NA,7,0.857142857,NA
1444006,35,1444006,14440,18483,2,1,1,13,7,1,9,NA,NaN,NaN,1,2,NaN,NaN,6,14440,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,719,NA,NA,NA,7,0.857142857,NA
1444007,35,1444007,14440,18483,2,1,1,13,7,2,3,0,0.142857143,0.142857143,1,0,NaN,NaN,7,14440,NaN,NaN,1,2,1,2,2,0.06,1.39,0,1,0,0,0.2,0,0,0.238095238,719,0.142857143,0.142857143,0,7,0.857142857,0
1444008,35,1444008,14440,18483,2,1,1,13,7,3,2,0,0.142857143,0.428571429,1,2,NaN,NaN,8,14440,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,719,0.142857143,0.428571429,0,7,0.857142857,0
1444009,35,1444009,14440,18483,2,1,1,13,7,2,1,-1,0.428571429,0.285714286,1,1,NaN,NaN,9,14440,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,719,0.428571429,0.285714286,0.142857143,7,0.857142857,0
1444010,35,1444010,14440,18483,2,1,1,13,7,0,5,0,0.428571429,0.428571429,1,1,NaN,NaN,10,14440,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.285714286,719,0.428571429,0.428571429,0,7,0.857142857,0
1444011,35,1444011,14440,18483,2,1,1,13,7,0,7,-1,0.285714286,0.285714286,1,2,NaN,NaN,11,14440,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.285714286,719,0.285714286,0.285714286,0.285714286,7,0.857142857,0
1444012,35,1444012,14440,18483,2,1,1,13,7,0,6,-1,0.571428571,0.142857143,1,2,NaN,NaN,12,14440,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.142857143,719,0.571428571,0.142857143,0,7,0.857142857,0
1444013,35,1444013,14440,18483,2,1,1,13,7,0,8,-1,0.285714286,0.285714286,1,1,NaN,NaN,13,14440,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.142857143,719,0.285714286,0.285714286,0,7,0.857142857,0
1444201,35,1444201,14442,18482,2,1,1,13,7,6,1,-1,0.142857143,0,1,0,NaN,NaN,1,14442,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,749.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1444202,35,1444202,14442,18482,2,1,1,13,7,2,1,0,0.428571429,0.142857143,1,2,NaN,NaN,2,14442,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.095238095,749.4285714,0.428571429,0.142857143,0.285714286,7,0.857142857,0
1444203,35,1444203,14442,18482,2,1,1,13,7,1,11,NA,NaN,NaN,1,1,NaN,NaN,3,14442,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.095238095,749.4285714,NA,NA,NA,7,0.857142857,NA
1444204,35,1444204,14442,18482,2,1,1,13,7,2,1,0,0.142857143,0,1,0,NaN,NaN,4,14442,NaN,NaN,2,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.19047619,749.4285714,0.142857143,0,0.142857143,7,0.857142857,0
1444205,35,1444205,14442,18482,2,1,1,13,7,1,9,NA,NaN,NaN,1,1,NaN,NaN,5,14442,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,749.4285714,NA,NA,NA,7,0.857142857,NA
1444206,35,1444206,14442,18482,2,1,1,13,7,2,10,NA,NaN,NaN,1,2,NaN,NaN,6,14442,NaN,NaN,2,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.19047619,749.4285714,NA,NA,NA,7,0.857142857,NA
1444207,35,1444207,14442,18482,2,1,1,13,7,3,2,-1,0,0,1,0,NaN,NaN,7,14442,NaN,NaN,1,1,1,2,1,0.23,1.1,0,1,0,0,0.2,0,0,0.238095238,749.4285714,0,0,0,7,0.857142857,0
1444208,35,1444208,14442,18482,2,1,1,13,7,1,4,0,0.285714286,0.285714286,1,2,NaN,NaN,8,14442,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,1,0,0,0.2,0,0,0.238095238,749.4285714,0.285714286,0.285714286,0,7,0.857142857,0
1444209,35,1444209,14442,18482,2,1,1,13,7,1,12,NA,NaN,NaN,1,1,NaN,NaN,9,14442,NaN,NaN,1,2,1,2,2,NA,NaN,0,1,0,0,0.2,0,0,0.238095238,749.4285714,NA,NA,NA,7,0.857142857,NA
1444210,35,1444210,14442,18482,2,1,1,13,7,0,5,0,0.285714286,0.285714286,1,1,NaN,NaN,10,14442,NaN,NaN,2,2,2,2,1,0,1.03,0,1,0,0,0.2,0,1,0.285714286,749.4285714,0.285714286,0.285714286,0,7,0.857142857,0
1444211,35,1444211,14442,18482,2,1,1,13,7,1,7,-1,0.142857143,0.142857143,1,2,NaN,NaN,11,14442,NaN,NaN,2,2,2,2,2,0.24,7.43,0,1,0,0,0.2,0,1,0.285714286,749.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1444212,35,1444212,14442,18482,2,1,1,13,7,0,6,0,0.285714286,0.285714286,1,2,NaN,NaN,12,14442,NaN,NaN,1,2,1,2,2,0.05,1.03,0,1,0,0,0.2,0,1,0.142857143,749.4285714,0.285714286,0.285714286,0,7,0.857142857,0
1444213,35,1444213,14442,18482,2,1,1,13,7,3,8,-1,0.142857143,0.142857143,1,1,NaN,NaN,13,14442,NaN,NaN,1,1,1,1,2,0,0,0,1,0,0,0.2,0,1,0.142857143,749.4285714,0.142857143,0.142857143,0,7,0.857142857,0
1444401,36,1444401,14444,18483,2,1,1,13,7,2,11,NA,NaN,NaN,1,0,NaN,NaN,1,14444,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,952.1428571,NA,NA,NA,7,0.857142857,NA
1444402,36,1444402,14444,18483,2,1,1,13,7,0,10,NA,NaN,NaN,1,1,NaN,NaN,2,14444,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,952.1428571,NA,NA,NA,7,0.857142857,NA
1444403,36,1444403,14444,18483,2,1,1,13,7,0,4,-1,0.142857143,0,1,2,NaN,NaN,3,14444,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.4,952.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1444404,36,1444404,14444,18483,2,1,1,13,7,0,12,NA,NaN,NaN,1,0,NaN,NaN,4,14444,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,952.1428571,NA,NA,NA,7,0.857142857,NA
1444405,36,1444405,14444,18483,2,1,1,13,7,0,1,0,0,0,1,2,NaN,NaN,5,14444,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,952.1428571,0,0,0,7,0.857142857,0
1444406,36,1444406,14444,18483,2,1,1,13,7,0,2,-1,0,0,1,1,NaN,NaN,6,14444,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,952.1428571,0,0,0,7,0.857142857,0
1444407,36,1444407,14444,18483,2,1,1,13,7,0,3,0,0,0,1,0,NaN,NaN,7,14444,NaN,NaN,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,952.1428571,0,0,0,7,0.857142857,0
1444408,36,1444408,14444,18483,2,1,1,13,7,0,1,0,0,0.142857143,1,1,NaN,NaN,8,14444,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,952.1428571,0,0.142857143,0,7,0.857142857,0
1444409,36,1444409,14444,18483,2,1,1,13,7,0,1,-1,0,0,1,2,NaN,NaN,9,14444,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,952.1428571,0,0,0,7,0.857142857,0
1444410,36,1444410,14444,18483,2,1,1,13,7,0,5,-1,0,0,1,1,NaN,NaN,10,14444,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,952.1428571,0,0,0,7,0.857142857,0
1444411,36,1444411,14444,18483,2,1,1,13,7,0,7,0,0,0,1,2,NaN,NaN,11,14444,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,952.1428571,0,0,0,7,0.857142857,0
1444412,36,1444412,14444,18483,2,1,1,13,7,0,6,0,0,0.142857143,1,1,NaN,NaN,12,14444,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.666666667,952.1428571,0,0.142857143,0,7,0.857142857,0
1444413,36,1444413,14444,18483,2,1,1,13,7,0,8,-1,0.142857143,0,1,1,NaN,NaN,13,14444,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.666666667,952.1428571,0.142857143,0,0.142857143,7,0.857142857,0
1444501,36,1444501,14445,18483,2,1,1,13,7,9,1,-1,0,0,1,0,NaN,NaN,1,14445,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,871.8571429,0,0,0,7,0.857142857,0
1444502,36,1444502,14445,18483,2,1,1,13,7,9,11,NA,NaN,NaN,1,1,NaN,NaN,2,14445,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,871.8571429,NA,NA,NA,7,0.857142857,NA
1444503,36,1444503,14445,18483,2,1,1,13,7,10,10,NA,NaN,NaN,1,2,NaN,NaN,3,14445,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,871.8571429,NA,NA,NA,7,0.857142857,NA
1444504,36,1444504,14445,18483,2,1,1,13,7,6,3,-1,0,0,1,0,NaN,NaN,4,14445,NaN,NaN,2,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,0.2,871.8571429,0,0,0,7,0.857142857,0
1444505,36,1444505,14445,18483,2,1,1,13,7,6,2,-1,0,0,1,2,NaN,NaN,5,14445,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,871.8571429,0,0,0,7,0.857142857,0
1444506,36,1444506,14445,18483,2,1,1,13,7,8,1,-1,0,0,1,1,NaN,NaN,6,14445,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,871.8571429,0,0,0,7,0.857142857,0
1444507,36,1444507,14445,18483,2,1,1,13,7,8,4,0,0.571428571,0.714285714,1,0,NaN,NaN,7,14445,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,1,871.8571429,0.571428571,0.714285714,0.142857143,7,0.857142857,0
1444508,36,1444508,14445,18483,2,1,1,13,7,6,9,NA,NaN,NaN,1,1,NaN,NaN,8,14445,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,871.8571429,NA,NA,NA,7,0.857142857,NA
1444509,36,1444509,14445,18483,2,1,1,13,7,10,1,-1,0,0,1,2,NaN,NaN,9,14445,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,871.8571429,0,0,0,7,0.857142857,0
1444510,36,1444510,14445,18483,2,1,1,13,7,0,5,-1,0,0,1,1,NaN,NaN,10,14445,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,871.8571429,0,0,0,7,0.857142857,0
1444511,36,1444511,14445,18483,2,1,1,13,7,8,7,0,0.714285714,0.714285714,1,2,NaN,NaN,11,14445,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,871.8571429,0.714285714,0.714285714,0,7,0.857142857,0
1444512,36,1444512,14445,18483,2,1,1,13,7,0,6,0,0.428571429,0.428571429,1,1,NaN,NaN,12,14445,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.666666667,871.8571429,0.428571429,0.428571429,0,7,0.857142857,0
1444513,36,1444513,14445,18483,2,1,1,13,7,5,8,0,0.285714286,0.428571429,1,1,NaN,NaN,13,14445,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.666666667,871.8571429,0.285714286,0.428571429,0,7,0.857142857,0
1444601,36,1444601,14446,18483,2,1,1,13,7,9,11,NA,NaN,NaN,1,0,NaN,NaN,1,14446,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,865.7142857,NA,NA,NA,7,0.857142857,NA
1444602,36,1444602,14446,18483,2,1,1,13,7,10,2,-1,0.142857143,0,1,1,NaN,NaN,2,14446,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,865.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1444603,36,1444603,14446,18483,2,1,1,13,7,7,12,NA,NaN,NaN,1,2,NaN,NaN,3,14446,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,865.7142857,NA,NA,NA,7,0.857142857,NA
1444604,36,1444604,14446,18483,2,1,1,13,7,8,1,-1,0,0,1,0,NaN,NaN,4,14446,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,865.7142857,0,0,0,7,0.857142857,0
1444605,36,1444605,14446,18483,2,1,1,13,7,6,10,NA,NaN,NaN,1,2,NaN,NaN,5,14446,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,865.7142857,NA,NA,NA,7,0.857142857,NA
1444606,36,1444606,14446,18483,2,1,1,13,7,6,1,-1,0.142857143,0.142857143,1,1,NaN,NaN,6,14446,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,865.7142857,0.142857143,0.142857143,0,7,0.857142857,0
1444607,36,1444607,14446,18483,2,1,1,13,7,8,1,-1,0.142857143,0.142857143,1,0,NaN,NaN,7,14446,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,865.7142857,0.142857143,0.142857143,0,7,0.857142857,0
1444608,36,1444608,14446,18483,2,1,1,13,7,9,4,0,0.428571429,0.428571429,1,1,NaN,NaN,8,14446,NaN,NaN,1,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,1,865.7142857,0.428571429,0.428571429,0,7,0.857142857,0
1444609,36,1444609,14446,18483,2,1,1,13,7,7,3,-1,0,0,1,2,NaN,NaN,9,14446,NaN,NaN,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,1,865.7142857,0,0,0,7,0.857142857,0
1444610,36,1444610,14446,18483,2,1,1,13,7,0,5,-1,0.142857143,0,1,1,NaN,NaN,10,14446,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,865.7142857,0.142857143,0,0.142857143,7,0.857142857,0
1444611,36,1444611,14446,18483,2,1,1,13,7,6,7,0,0.571428571,0.428571429,1,2,NaN,NaN,11,14446,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,865.7142857,0.571428571,0.428571429,0,7,0.857142857,0
1444612,36,1444612,14446,18483,2,1,1,13,7,0,6,0,0.571428571,0.571428571,1,1,NaN,NaN,12,14446,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.666666667,865.7142857,0.571428571,0.571428571,0,7,0.857142857,0
1444613,36,1444613,14446,18483,2,1,1,13,7,7,8,-1,0.428571429,0.428571429,1,1,NaN,NaN,13,14446,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.666666667,865.7142857,0.428571429,0.428571429,0,7,0.857142857,0
1444701,36,1444701,14447,18483,2,1,1,13,7,5,3,0,0.428571429,0.428571429,1,0,NaN,NaN,1,14447,NaN,NaN,1,2,1,2,2,0.06,1.39,0,0,1,0.83,0,0,0,0.4,489.8571429,0.428571429,0.428571429,0,7,0.857142857,0
1444702,36,1444702,14447,18483,2,1,1,13,7,5,1,-1,0.285714286,0.285714286,1,1,NaN,NaN,2,14447,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.4,489.8571429,0.285714286,0.285714286,0,7,0.857142857,0
1444703,36,1444703,14447,18483,2,1,1,13,7,6,11,NA,NaN,NaN,1,2,NaN,NaN,3,14447,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.4,489.8571429,NA,NA,NA,7,0.857142857,NA
1444704,36,1444704,14447,18483,2,1,1,13,7,1,4,-1,0.142857143,0.142857143,1,0,NaN,NaN,4,14447,NaN,NaN,2,2,1,2,2,-0.17,1.26,0,0,1,0.83,0,0,0,0.2,489.8571429,0.142857143,0.142857143,0,7,0.857142857,0
1444705,36,1444705,14447,18483,2,1,1,13,7,2,10,NA,NaN,NaN,1,2,NaN,NaN,5,14447,NaN,NaN,2,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,0.2,489.8571429,NA,NA,NA,7,0.857142857,NA
1444706,36,1444706,14447,18483,2,1,1,13,7,1,1,0,0.285714286,0.428571429,1,1,NaN,NaN,6,14447,NaN,NaN,2,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,0.2,489.8571429,0.285714286,0.428571429,0,7,0.857142857,0
1444707,36,1444707,14447,18483,2,1,1,13,7,1,12,NA,NaN,NaN,1,0,NaN,NaN,7,14447,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,489.8571429,NA,NA,NA,7,0.857142857,NA
1444708,36,1444708,14447,18483,2,1,1,13,7,1,2,0,0.285714286,0.285714286,1,1,NaN,NaN,8,14447,NaN,NaN,1,1,1,2,1,0.23,1.1,0,0,1,0.83,0,0,0,1,489.8571429,0.285714286,0.285714286,0,7,0.857142857,0
1444709,36,1444709,14447,18483,2,1,1,13,7,1,9,NA,NaN,NaN,1,2,NaN,NaN,9,14447,NaN,NaN,1,2,1,2,2,NA,NaN,0,0,1,0.83,0,0,0,1,489.8571429,NA,NA,NA,7,0.857142857,NA
1444710,36,1444710,14447,18483,2,1,1,13,7,0,5,-1,0,0,1,1,NaN,NaN,10,14447,NaN,NaN,2,2,2,2,1,0,1.03,0,0,1,0.83,0,0,1,0.666666667,489.8571429,0,0,0,7,0.857142857,0
1444711,36,1444711,14447,18483,2,1,1,13,7,0,7,0,0.428571429,0,1,2,NaN,NaN,11,14447,NaN,NaN,2,2,2,2,2,0.24,7.43,0,0,1,0.83,0,0,1,0.666666667,489.8571429,0.428571429,0,0.428571429,7,0.857142857,0
1444712,36,1444712,14447,18483,2,1,1,13,7,0,6,-1,0,0,1,1,NaN,NaN,12,14447,NaN,NaN,1,2,1,2,2,0.05,1.03,0,0,1,0.83,0,0,1,0.666666667,489.8571429,0,0,0,7,0.857142857,0
1444713,36,1444713,14447,18483,2,1,1,13,7,1,8,0,0.285714286,0.285714286,1,1,NaN,NaN,13,14447,NaN,NaN,1,1,1,1,2,0,0,0,0,1,0.83,0,0,1,0.666666667,489.8571429,0.285714286,0.285714286,0,7,0.857142857,0
1444901,37,1444901,14449,18483,3,1,0,13,7,0,1,-1,0.571428571,0.142857143,0,0,NaN,NaN,1,14449,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.380952381,685.8571429,0.571428571,0.142857143,0,7,0.857142857,0
1444902,37,1444902,14449,18483,3,1,0,13,7,0,10,NA,NaN,NaN,0,2,NaN,NaN,2,14449,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.380952381,685.8571429,NA,NA,NA,7,0.857142857,NA
1444903,37,1444903,14449,18483,3,1,0,13,7,1,1,-1,0,0,0,1,NaN,NaN,3,14449,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.380952381,685.8571429,0,0,0,7,0.857142857,0
1444904,37,1444904,14449,18483,3,1,0,13,7,0,1,-1,0.428571429,0,0,0,NaN,NaN,4,14449,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.142857143,685.8571429,0.428571429,0,0.428571429,7,0.857142857,0
1444905,37,1444905,14449,18483,3,1,0,13,7,0,11,NA,NaN,NaN,0,1,NaN,NaN,5,14449,NaN,NaN,2,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.142857143,685.8571429,NA,NA,NA,7,0.857142857,NA
1444906,37,1444906,14449,18483,3,1,0,13,7,1,3,-1,0,0,0,2,NaN,NaN,6,14449,NaN,NaN,2,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,1,0,0.142857143,685.8571429,0,0,0,7,0.857142857,0
1444907,37,1444907,14449,18483,3,1,0,13,7,2,2,-1,0.142857143,0.142857143,0,0,NaN,NaN,7,14449,NaN,NaN,1,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.571428571,685.8571429,0.142857143,0.142857143,0,7,0.857142857,0
1444908,37,1444908,14449,18483,3,1,0,13,7,2,12,NA,NaN,NaN,0,2,NaN,NaN,8,14449,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.571428571,685.8571429,NA,NA,NA,7,0.857142857,NA
1444909,37,1444909,14449,18483,3,1,0,13,7,1,4,-1,0.428571429,0.142857143,0,1,NaN,NaN,9,14449,NaN,NaN,1,2,1,2,2,-0.17,1.26,1,0,0,0.42,0.45,1,0,0.571428571,685.8571429,0.428571429,0.142857143,0.428571429,7,0.857142857,0
1444910,37,1444910,14449,18483,3,1,0,13,7,0,5,0,0.571428571,0.142857143,0,1,NaN,NaN,10,14449,NaN,NaN,2,2,2,2,1,0,1.03,1,0,0,0.42,0.45,1,1,0.142857143,685.8571429,0.571428571,0.142857143,0,7,0.857142857,0
1444911,37,1444911,14449,18483,3,1,0,13,7,0,7,0,0.285714286,0.142857143,0,2,NaN,NaN,11,14449,NaN,NaN,2,2,2,2,2,0.24,7.43,1,0,0,0.42,0.45,1,1,0.142857143,685.8571429,0.285714286,0.142857143,0.142857143,7,0.857142857,0
1444912,37,1444912,14449,18483,3,1,0,13,7,0,6,-1,0.571428571,0.428571429,0,2,NaN,NaN,12,14449,NaN,NaN,1,2,1,2,2,0.05,1.03,1,0,0,0.42,0.45,1,1,0.19047619,685.8571429,0.571428571,0.428571429,0,7,0.857142857,0
1444913,37,1444913,14449,18483,3,1,0,13,7,1,8,0,0.142857143,0.142857143,0,1,NaN,NaN,13,14449,NaN,NaN,1,1,1,1,2,0,0,1,0,0,0.42,0.45,1,1,0.19047619,685.8571429,0.142857143,0.142857143,0,7,0.857142857,0
1445101,37,1445101,14451,18482,3,1,0,13,7,0,3,0,0,0,0,0,NaN,NaN,1,14451,NaN,NaN,1,2,1,2,2,0.06,1.39,1,0,0,0.42,0.45,1,0,0.380952381,794.4285714,0,0,0,7,0.857142857,0
1445102,37,1445102,14451,18482,3,1,0,13,7,0,9,NA,NaN,NaN,0,2,NaN,NaN,2,14451,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.380952381,794.4285714,NA,NA,NA,7,0.857142857,NA
1445103,37,1445103,14451,18482,3,1,0,13,7,0,10,NA,NaN,NaN,0,1,NaN,NaN,3,14451,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.380952381,794.4285714,NA,NA,NA,7,0.857142857,NA
1445104,37,1445104,14451,18482,3,1,0,13,7,0,1,0,0,0,0,0,NaN,NaN,4,14451,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.142857143,794.4285714,0,0,0,7,0.857142857,0
1445105,37,1445105,14451,18482,3,1,0,13,7,0,2,-1,0,0,0,1,NaN,NaN,5,14451,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.142857143,794.4285714,0,0,0,7,0.857142857,0
1445106,37,1445106,14451,18482,3,1,0,13,7,0,1,-1,0,0,0,2,NaN,NaN,6,14451,NaN,NaN,2,1,1,2,1,0.23,1.1,1,0,0,0.42,0.45,1,0,0.142857143,794.4285714,0,0,0,7,0.857142857,0
1445107,37,1445107,14451,18482,3,1,0,13,7,0,11,NA,NaN,NaN,0,0,NaN,NaN,7,14451,NaN,NaN,1,2,1,2,2,NA,NaN,1,0,0,0.42,0.45,1,0,0.571428571,794.4285714,NA,NA,NA,7,0.857142857,NA
