matchid_playerid,playerid,matchid,settingsNum,matchDate,competitionLabel,competition,timeUncertaintyLabel,timeUncertainty,supportLabel,support,nRound,nConnected,date.time,competitive.level,replay,organizationalStructure,toleranceLabel,tolerance,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,ToA_Calculated,Q1_2,Q2_2,Q3_2,Q4_2,Q5_2,Q6_2,Q7_2,Q8_2,Q9_2,Q10_2
9725-7467aa68-322e-4eaa-9362-a0eb42d5f9df,7467aa68-322e-4eaa-9362-a0eb42d5f9df,9725,26,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,3,7,28/02/2020 05:08,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9725-dfb9b306-b6b6-4abb-9359-9cba8f6a7744,dfb9b306-b6b6-4abb-9359-9cba8f6a7744,9725,26,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,3,7,28/02/2020 05:08,1,FALSE,Cellular,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9725-f746416e-1a97-448e-b9bd-393bdf37b82f,f746416e-1a97-448e-b9bd-393bdf37b82f,9725,26,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,3,7,28/02/2020 05:08,1,FALSE,Cellular,Ambiguity Low,0,0,0,0,4,4,4,4,4,4,4,4,4,22,0,0,1,1,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-14f2969a-7f8f-4ca0-bcda-25f10bca7711,14f2969a-7f8f-4ca0-bcda-25f10bca7711,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-3d53db08-5ca1-421c-9632-baa5ee00c557,3d53db08-5ca1-421c-9632-baa5ee00c557,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,2,0,4,3,3,2,3,2,3,4,3,2,33,1,4,0,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-5e020ef4-8e97-4a63-a5f8-21da63bd9371,5e020ef4-8e97-4a63-a5f8-21da63bd9371,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-84cec4fa-2232-452a-b6e1-44a6c8c6a7fb,84cec4fa-2232-452a-b6e1-44a6c8c6a7fb,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-9b03ea7f-ef4c-4e98-8846-8f1a621e4f1a,9b03ea7f-ef4c-4e98-8846-8f1a621e4f1a,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,2,2,2,2,2,2,2,2,2,2,2,2,22,0,5,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-ced00e38-bcb6-4850-8779-e248fa955696,ced00e38-bcb6-4850-8779-e248fa955696,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,2,1,4,2,3,2,4,4,4,2,4,3,29,0,5,1,0,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9746-dbdc19dc-062e-41de-bb3e-65ea646b290d,dbdc19dc-062e-41de-bb3e-65ea646b290d,9746,30,27/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,26/02/2020 21:20,1,FALSE,Network,Ambiguity Low,0,0,2,1,0,4,0,0,3,4,2,1,4,15,0,1,0,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-00b9315f-5381-47d6-be7a-de4e5af5d2b1,00b9315f-5381-47d6-be7a-de4e5af5d2b1,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,4,4,4,4,4,4,4,4,3,2,3,2,33,1,4,0,0,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-773bbf79-6654-450e-9c0f-3725e349a6c6,773bbf79-6654-450e-9c0f-3725e349a6c6,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,3,3,4,1,2,3,4,4,4,3,3,1,35,0,4,1,0,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-99d55378-03cf-49ff-b7e5-b95c195a9aa9,99d55378-03cf-49ff-b7e5-b95c195a9aa9,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-acddee95-0871-46fc-a39a-f30b2a096c7a,acddee95-0871-46fc-a39a-f30b2a096c7a,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-bd117a07-1674-4cbe-aa25-e4509846090b,bd117a07-1674-4cbe-aa25-e4509846090b,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,2,3,4,4,4,3,4,4,0,0,0,0,28,0,3,1,0,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-d879990b-be99-4ace-a647-f353a4ee418f,d879990b-be99-4ace-a647-f353a4ee418f,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9750-df6a968c-6997-4a4f-ad4c-db13e5e5e3f0,df6a968c-6997-4a4f-ad4c-db13e5e5e3f0,9750,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,4,7,26/02/2020 19:26,1,FALSE,Hierarchical,Ambiguity High,1,0,3,4,2,0,3,3,4,1,3,0,2,48,1,3,1,0,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-34e8d422-4668-4199-92cc-4a04d6330961,34e8d422-4668-4199-92cc-4a04d6330961,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,2,3,1,3,1,2,2,3,2,1,2,2,18,1,1,1,1,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-35d61538-2e43-4894-9299-d45c780495ee,35d61538-2e43-4894-9299-d45c780495ee,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,1,2,2,1,2,3,2,2,2,2,2,2,31,0,4,1,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-44e9f29b-2aae-41de-b430-399523ad16f5,44e9f29b-2aae-41de-b430-399523ad16f5,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,3,4,4,3,2,3,3,3,2,3,3,3,26,0,5,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-7bca5329-91df-4369-8679-4c23bdcfc3d7,7bca5329-91df-4369-8679-4c23bdcfc3d7,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-aa674e34-c4a5-449e-93c6-3c2e3e508dc9,aa674e34-c4a5-449e-93c6-3c2e3e508dc9,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-b07285af-d177-42b4-af46-f5e68aad4e47,b07285af-d177-42b4-af46-f5e68aad4e47,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9751-e54e14ce-6254-436a-b0f2-7478c1b02c5d,e54e14ce-6254-436a-b0f2-7478c1b02c5d,9751,31,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,26/02/2020 21:55,1,FALSE,Hierarchical,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-00b9315f-5381-47d6-be7a-de4e5af5d2b1,00b9315f-5381-47d6-be7a-de4e5af5d2b1,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,4,4,4,4,4,4,4,4,3,2,3,2,33,1,4,0,0,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-02340504-b3f5-46f4-ba02-71aa63f63d1f,02340504-b3f5-46f4-ba02-71aa63f63d1f,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,3,2,2,1,2,1,2,1,3,2,1,3,19,1,2,1,1,0,33,NA,4,4,4,4,4,4,4,4,4
9754-1a0ee870-4061-4167-8bfd-8ca098d56190,1a0ee870-4061-4167-8bfd-8ca098d56190,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-44e9f29b-2aae-41de-b430-399523ad16f5,44e9f29b-2aae-41de-b430-399523ad16f5,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,3,4,4,3,2,3,3,3,2,3,3,3,26,0,5,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-84cec4fa-2232-452a-b6e1-44a6c8c6a7fb,84cec4fa-2232-452a-b6e1-44a6c8c6a7fb,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-a460517c-8103-4e26-8e95-fe2d351130fd,a460517c-8103-4e26-8e95-fe2d351130fd,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,3,4,3,3,3,2,3,2,3,2,3,3,23,0,4,1,1,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9754-b0231a13-c223-41fd-a489-615aa38de7e5,b0231a13-c223-41fd-a489-615aa38de7e5,9754,32,28/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 22:15,1,FALSE,Cellular,Ambiguity High,1,4,2,2,2,3,4,3,2,2,2,3,3,18,1,3,0,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-3443d8a3-8d39-4b12-b9c8-3d2c6a2a657b,3443d8a3-8d39-4b12-b9c8-3d2c6a2a657b,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-353e45f9-b067-407f-aacb-add9c76c6197,353e45f9-b067-407f-aacb-add9c76c6197,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,3,3,3,3,2,1,3,3,1,3,1,3,24,0,3,1,1,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-38e8b338-3177-449c-b1b3-ec636c78cf9a,38e8b338-3177-449c-b1b3-ec636c78cf9a,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-7a7f33d2-6885-4cfb-9ba6-11921c8cd458,7a7f33d2-6885-4cfb-9ba6-11921c8cd458,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,3,2,3,2,2,4,3,2,3,3,3,3,29,1,4,0,1,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-7feaa1c3-9756-487d-81d3-de3ffb3c9020,7feaa1c3-9756-487d-81d3-de3ffb3c9020,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,2,2,2,2,2,2,2,2,2,2,2,2,27,0,4,1,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-89f94b30-cc83-46f4-9849-816feceff433,89f94b30-cc83-46f4-9849-816feceff433,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9756-bb017027-2cfc-4ab5-9902-b939def3b4b9,bb017027-2cfc-4ab5-9902-b939def3b4b9,9756,32,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,10,7,27/02/2020 10:52,1,FALSE,Cellular,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-28ff42d2-49d6-4827-9f32-314842643a83,28ff42d2-49d6-4827-9f32-314842643a83,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-6ea08510-4753-4430-a03a-b7bc2d4515a4,6ea08510-4753-4430-a03a-b7bc2d4515a4,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-a048d25e-f554-48c7-9f79-585b3bfcecb5,a048d25e-f554-48c7-9f79-585b3bfcecb5,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,2,3,2,3,1,3,2,3,2,1,1,1,17,1,1,0,0,1,42,NA,2,1,3,3,1,1,2,2,2
9760-adab74fe-c52f-4104-9b11-1e421fb52ab1,adab74fe-c52f-4104-9b11-1e421fb52ab1,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-b7f75845-aa69-41b9-b3c0-8d312739b46a,b7f75845-aa69-41b9-b3c0-8d312739b46a,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-eb6773a8-d05a-4bc8-beff-0a5a3d7e62ea,eb6773a8-d05a-4bc8-beff-0a5a3d7e62ea,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9760-f4bcbaac-1f6c-4fc5-a51e-7bfc76f5ae91,f4bcbaac-1f6c-4fc5-a51e-7bfc76f5ae91,9760,33,27/02/2020,Normal,2,TRUE,1,HighStatus_HighLegitimacy,0,13,7,27/02/2020 14:53,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-0afca819-8567-442e-be13-16e642a92f84,0afca819-8567-442e-be13-16e642a92f84,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,1,2,1,2,1,NA,2,1,1,0,1,1,20,1,1,1,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-19f7db2a-786d-490c-9bfe-75ebf3787182,19f7db2a-786d-490c-9bfe-75ebf3787182,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-20914c0f-ec30-4515-884b-cb8b097dbbf6,20914c0f-ec30-4515-884b-cb8b097dbbf6,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-7b43df7d-1e25-4c8d-894c-9b13ef56cb2f,7b43df7d-1e25-4c8d-894c-9b13ef56cb2f,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,0,1,1,0,0,NA,1,1,0,1,1,0,20,1,0,1,1,1,41,NA,0,1,1,0,1,0,1,0,1
9772-8c17507f-be6c-459e-9e38-2f31b70b3456,8c17507f-be6c-459e-9e38-2f31b70b3456,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-ab79c848-eda0-47e1-84fb-1f905fe86403,ab79c848-eda0-47e1-84fb-1f905fe86403,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,1,1,1,1,1,1,1,1,1,0,1,1,20,1,1,1,1,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9772-bb75c47b-ca17-4750-b6fa-5660e8afcd24,bb75c47b-ca17-4750-b6fa-5660e8afcd24,9772,36,28/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,28/02/2020 03:45,1,FALSE,Network,Ambiguity High,1,0,2,2,2,2,2,4,2,3,1,4,0,20,1,0,1,0,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-21d9bab4-12fc-4336-bf3b-3fe99f2c794e,21d9bab4-12fc-4336-bf3b-3fe99f2c794e,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-4936e5fc-ea4f-4254-8a45-6f3561b29689,4936e5fc-ea4f-4254-8a45-6f3561b29689,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-4aa4e8aa-f99e-47bb-b2f3-aa2c5e9e368f,4aa4e8aa-f99e-47bb-b2f3-aa2c5e9e368f,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,3,4,4,4,4,4,3,4,4,4,4,3,19,1,3,0,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-82289c03-1724-455b-80ad-9ef4b0536643,82289c03-1724-455b-80ad-9ef4b0536643,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-9988affb-2578-4306-ac02-fe28775fde3e,9988affb-2578-4306-ac02-fe28775fde3e,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-9c02f3e1-c811-4ad5-a771-e1126cedb7b7,9c02f3e1-c811-4ad5-a771-e1126cedb7b7,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9774-beeb6178-217b-449d-bc1a-1e8f0f243be1,beeb6178-217b-449d-bc1a-1e8f0f243be1,9774,36,29/02/2020,Normal,2,TRUE,1,LowStatus_HighLegitimacy,1,13,7,29/02/2020 04:09,1,FALSE,Network,Ambiguity High,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777-0105fbb0-f4c8-4519-9534-113143737e79,0105fbb0-f4c8-4519-9534-113143737e79,9777,37,28/02/2020,Strong,3,TRUE,1,HighStatus_HighLegitimacy,0,1,7,27/02/2020 20:51,1,FALSE,Hierarchical,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777-185d6d76-ab4b-4230-bb91-3d27c34ff614,185d6d76-ab4b-4230-bb91-3d27c34ff614,9777,37,28/02/2020,Strong,3,TRUE,1,HighStatus_HighLegitimacy,0,1,7,27/02/2020 20:51,1,FALSE,Hierarchical,Ambiguity Low,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777-365fefd4-c619-4d98-b470-86c196dc9eb7,365fefd4-c619-4d98-b470-86c196dc9eb7,9777,37,28/02/2020,Strong,3,TRUE,1,HighStatus_HighLegitimacy,0,1,7,27/02/2020 20:51,1,FALSE,Hierarchical,Ambiguity Low,0,4,4,4,4,4,4,4,4,4,4,4,4,33,0,5,0,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777-3d53db08-5ca1-421c-9632-baa5ee00c557,3d53db08-5ca1-421c-9632-baa5ee00c557,9777,37,28/02/2020,Strong,3,TRUE,1,HighStatus_HighLegitimacy,0,1,7,27/02/2020 20:51,1,FALSE,Hierarchical,Ambiguity Low,0,2,0,4,3,3,2,3,2,3,4,3,2,33,1,4,0,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777-6115b662-a38d-4538-8c79-8a4c587b4123,6115b662-a38d-4538-8c79-8a4c587b4123,9777,37,28/02/2020,Strong,3,TRUE,1,HighStatus_HighLegitimacy,0,1,7,27/02/2020 20:51,1,FALSE,Hierarchical,Ambiguity Low,0,4,4,4,4,4,4,4,4,4,4,4,4,23,0,4,1,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
