"session","round","playerid","alterid","previouslytie","nowtie","playeraction","alteraction","other_d","action_num","break_tie","make_tie","state","CC","DD","player_empanel_id","alter_empanel_id"
"e1.5_2017-09-06",9,"Xu1iETkg","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4198746872_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",9,"Xu1iETkg","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",9,"ZZXk3eCC","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","028085_S01_HH"
"e1.5_2017-09-06",10,"16hkBHE1","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",10,"16hkBHE1","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",10,"1RCOHcfE","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","1590401214_78419_01"
"e1.5_2017-09-06",10,"1RCOHcfE","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","4198734039_78419_01"
"e1.5_2017-09-06",10,"1RCOHcfE","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","025702_S01_HH"
"e1.5_2017-09-06",10,"2Ls5Rpdm","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",10,"2Ls5Rpdm","S9a33uXU",1,1,"C","C",0,1,0,1,"CC",1,0,"4198746100_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",10,"4MEMPAHc","QqZJQqSV",1,1,"D","C",0,0,0,0,"DC",0,0,"4148905031_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",10,"4MEMPAHc","Xu1iETkg",1,1,"D","C",0,0,0,0,"DC",0,0,"4148905031_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",10,"6eq39r0t","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","008751_S01_HH"
"e1.5_2017-09-06",10,"6eq39r0t","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","028085_S01_HH"
"e1.5_2017-09-06",10,"6eq39r0t","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","025702_S01_HH"
"e1.5_2017-09-06",10,"6eq39r0t","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",10,"7tq3tbUd","QqZJQqSV",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",10,"Aosqpm7K","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",10,"Aosqpm7K","7tq3tbUd",1,1,"C","D",1,0,0,0,"CD",0,0,"4198745311_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",10,"Aosqpm7K","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","006297_S01_HH"
"e1.8_2017-09-17",10,"b3pCCPJi","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","061301_S02_02"
"e1.8_2017-09-17",10,"b3pCCPJi","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4224780943_78419_01"
"e1.8_2017-09-17",10,"b3pCCPJi","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4109809643_78419_01"
"e1.5_2017-09-06",10,"c6i3AAwk","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",10,"c6i3AAwk","4MEMPAHc",1,0,"C","D",1,1,1,0,"CD",0,0,"4198734039_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",10,"c6i3AAwk","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","4183007714_78419_01"
"e1.8_2017-09-17",10,"CDitEj5Y","OSo4hIty",0,1,"C","C",0,1,0,1,"CC",1,0,"4210176701_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",10,"CDitEj5Y","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","143881_3992_01"
"e1.8_2017-09-17",10,"CDitEj5Y","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4198699806_78419_01"
"e1.5_2017-09-06",10,"ctPYgH2O","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","111400_3992_01"
"e1.5_2017-09-06",10,"ctPYgH2O","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",10,"ctPYgH2O","HDIRa6VS",1,0,"C","D",1,1,1,0,"CD",0,0,"4209524955_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",10,"ctPYgH2O","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","008751_S01_HH"
"e1.5_2017-09-06",10,"ctPYgH2O","OmtdCXCq",1,0,"C","C",0,1,1,0,"CC",1,0,"4209524955_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",10,"ctPYgH2O","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4198746872_78419_01"
"e1.8_2017-09-17",10,"dbeyNtbX","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","4206014237_78419_01"
"e1.8_2017-09-17",10,"dbeyNtbX","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"087915_S02_02","4224780943_78419_01"
"e1.5_2017-09-06",10,"Gvw2kAUr","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4198730040_78419_01"
"e1.5_2017-09-06",10,"Gvw2kAUr","4MEMPAHc",1,0,"C","D",1,1,1,0,"CD",0,0,"006297_S01_HH","4148905031_78419_01"
"e1.5_2017-09-06",10,"Gvw2kAUr","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","028085_S01_HH"
"e1.5_2017-09-06",10,"Gvw2kAUr","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4198746872_78419_01"
"e1.5_2017-09-06",10,"HDIRa6VS","OmtdCXCq",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",10,"HDIRa6VS","QqZJQqSV",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",10,"HDIRa6VS","VJyZMbUX",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",10,"HDIRa6VS","Xu1iETkg",1,1,"D","C",0,0,0,0,"DC",0,0,"4135951463_78419_01","4198746872_78419_01"
"e1.8_2017-09-17",10,"jLzegXH6","b3pCCPJi",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","4142196852_78419_01"
"e1.8_2017-09-17",10,"jLzegXH6","CDitEj5Y",1,1,"C","C",0,0,0,0,"CC",1,0,"4210178541_78419_01","4210176701_78419_01"
"e1.8_2017-09-17",10,"jLzegXH6","E1MjVql9",1,0,"C","D",1,1,1,0,"CD",0,0,"4210178541_78419_01","4210170720_78419_01"
"e1.8_2017-09-17",10,"jLzegXH6","tqPAyJE4",1,1,"C","C",0,1,0,1,"CC",1,0,"4210178541_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",10,"L3XqYDJz","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","111400_3992_01"
"e1.5_2017-09-06",10,"L3XqYDJz","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","006297_S01_HH"
"e1.8_2017-09-17",10,"Lr3wZh88","jLzegXH6",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","4210178541_78419_01"
"e1.5_2017-09-06",10,"LYgovvuG","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","111400_3992_01"
"e1.5_2017-09-06",10,"LYgovvuG","4MEMPAHc",1,1,"C","D",1,0,0,0,"CD",0,0,"028085_S01_HH","4148905031_78419_01"
"e1.5_2017-09-06",10,"LYgovvuG","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","008751_S01_HH"
"e1.5_2017-09-06",10,"LYgovvuG","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4224774627_78419_01"
"e1.5_2017-09-06",10,"LYgovvuG","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","4183007714_78419_01"
"e1.5_2017-09-06",10,"OmtdCXCq","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",10,"OmtdCXCq","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",10,"OmtdCXCq","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4183007714_78419_01"
"e1.8_2017-09-17",10,"OSo4hIty","E1MjVql9",1,1,"C","D",1,0,0,0,"CD",0,0,"4206014237_78419_01","4210170720_78419_01"
"e1.5_2017-09-06",10,"QqZJQqSV","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4209524955_78419_01"
"e1.5_2017-09-06",10,"QqZJQqSV","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","028085_S01_HH"
"e1.5_2017-09-06",10,"QqZJQqSV","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4191195351_5107_01"
"e1.5_2017-09-06",10,"QqZJQqSV","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4209514667_78419_01"
"e1.5_2017-09-06",10,"QqZJQqSV","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4198746872_78419_01"
"e1.8_2017-09-17",10,"S2AgJ1pT","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4109809643_78419_01"
"e1.8_2017-09-17",10,"S2AgJ1pT","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"143881_3992_01","4198699806_78419_01"
"e1.5_2017-09-06",10,"S9a33uXU","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","008751_S01_HH"
"e1.5_2017-09-06",10,"S9a33uXU","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","028085_S01_HH"
"e1.5_2017-09-06",10,"S9a33uXU","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4224774627_78419_01"
"e1.5_2017-09-06",10,"uaj5qefo","4MEMPAHc",1,0,"C","D",1,1,1,0,"CD",0,0,"4209514667_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",10,"uaj5qefo","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",10,"uaj5qefo","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",10,"uXJWcSH5","4MEMPAHc",1,0,"C","D",1,1,1,0,"CD",0,0,"025702_S01_HH","4148905031_78419_01"
"e1.5_2017-09-06",10,"uXJWcSH5","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",10,"uXJWcSH5","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4210177559_78419_01"
"e1.5_2017-09-06",10,"uXJWcSH5","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4183007714_78419_01"
"e1.5_2017-09-06",10,"VJyZMbUX","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",10,"VJyZMbUX","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","111400_3992_01"
"e1.5_2017-09-06",10,"VJyZMbUX","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4210177559_78419_01","4209524955_78419_01"
"e1.8_2017-09-17",10,"w0pqJYEi","OSo4hIty",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4206014237_78419_01"
"e1.8_2017-09-17",10,"w0pqJYEi","wU4n9hI1",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4198699806_78419_01"
"e1.5_2017-09-06",10,"Xu1iETkg","Aosqpm7K",0,1,"C","C",0,1,0,1,"CC",1,0,"4198746872_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",10,"Xu1iETkg","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","028085_S01_HH"
"e1.5_2017-09-06",10,"Xu1iETkg","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4209514667_78419_01"
"e1.5_2017-09-06",10,"Xu1iETkg","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",10,"ZZXk3eCC","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","1590401214_78419_01"
"e1.5_2017-09-06",10,"ZZXk3eCC","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","008751_S01_HH"
"e1.5_2017-09-06",10,"ZZXk3eCC","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","4191195351_5107_01"
"e1.5_2017-09-06",10,"ZZXk3eCC","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",11,"16hkBHE1","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","111400_3992_01"
"e1.5_2017-09-06",11,"16hkBHE1","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",11,"16hkBHE1","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"4198730040_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",11,"16hkBHE1","ctPYgH2O",0,1,"C","C",0,1,0,1,"CC",1,0,"4198730040_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",11,"16hkBHE1","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",11,"16hkBHE1","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",11,"16hkBHE1","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4198730040_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",11,"1RCOHcfE","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","1590401214_78419_01"
"e1.5_2017-09-06",11,"1RCOHcfE","7tq3tbUd",1,1,"C","D",1,0,0,0,"CD",0,0,"111400_3992_01","1586698951_78419_01"
"e1.5_2017-09-06",11,"1RCOHcfE","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"111400_3992_01","4191195351_5107_01"
"e1.5_2017-09-06",11,"2Ls5Rpdm","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",11,"2Ls5Rpdm","QqZJQqSV",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",11,"2Ls5Rpdm","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746100_78419_01","4198746872_78419_01"
"e1.5_2017-09-06",11,"4MEMPAHc","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","008751_S01_HH"
"e1.5_2017-09-06",11,"4MEMPAHc","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",11,"4MEMPAHc","ZZXk3eCC",1,1,"C","C",0,0,0,0,"CC",1,0,"4148905031_78419_01","4183007714_78419_01"
"e1.5_2017-09-06",11,"6eq39r0t","7tq3tbUd",1,1,"C","D",1,0,0,0,"CD",0,0,"1590401214_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",11,"6eq39r0t","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",11,"6eq39r0t","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"1590401214_78419_01","4210177559_78419_01"
"e1.5_2017-09-06",11,"7tq3tbUd","2Ls5Rpdm",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",11,"7tq3tbUd","Aosqpm7K",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",11,"7tq3tbUd","QqZJQqSV",1,1,"D","C",0,0,0,0,"DC",0,0,"1586698951_78419_01","1104441209_23694_01"
"e1.5_2017-09-06",11,"7tq3tbUd","uXJWcSH5",1,1,"D","C",0,1,0,1,"DC",0,0,"1586698951_78419_01","025702_S01_HH"
"e1.5_2017-09-06",11,"Aosqpm7K","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4198745311_78419_01","4191195351_5107_01"
"e1.8_2017-09-17",11,"b3pCCPJi","jLzegXH6",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4210178541_78419_01"
"e1.8_2017-09-17",11,"b3pCCPJi","w0pqJYEi",1,1,"C","C",0,0,0,0,"CC",1,0,"4142196852_78419_01","4109809643_78419_01"
"e1.5_2017-09-06",11,"c6i3AAwk","2Ls5Rpdm",0,1,"C","C",0,1,0,1,"CC",1,0,"4198734039_78419_01","4198746100_78419_01"
"e1.5_2017-09-06",11,"c6i3AAwk","HDIRa6VS",0,1,"C","C",0,1,0,1,"CC",1,0,"4198734039_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",11,"c6i3AAwk","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4198734039_78419_01","028085_S01_HH"
"e1.8_2017-09-17",11,"CDitEj5Y","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","061301_S02_02"
"e1.8_2017-09-17",11,"CDitEj5Y","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4210176701_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",11,"ctPYgH2O","1RCOHcfE",1,0,"C","C",0,1,1,0,"CC",1,0,"4209524955_78419_01","111400_3992_01"
"e1.5_2017-09-06",11,"ctPYgH2O","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",11,"ctPYgH2O","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",11,"ctPYgH2O","HDIRa6VS",0,1,"C","C",0,1,0,1,"CC",1,0,"4209524955_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",11,"ctPYgH2O","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4209524955_78419_01","4191195351_5107_01"
"e1.8_2017-09-17",11,"E1MjVql9","Lr3wZh88",1,1,"C","C",0,0,0,0,"CC",1,0,"4210170720_78419_01","061301_S02_02"
"e1.8_2017-09-17",11,"E1MjVql9","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4210170720_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",11,"Gvw2kAUr","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4224774627_78419_01"
"e1.5_2017-09-06",11,"Gvw2kAUr","VJyZMbUX",1,1,"C","C",0,0,0,0,"CC",1,0,"006297_S01_HH","4210177559_78419_01"
"e1.5_2017-09-06",11,"HDIRa6VS","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4135951463_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",11,"L3XqYDJz","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198734039_78419_01"
"e1.5_2017-09-06",11,"L3XqYDJz","Xu1iETkg",1,1,"C","C",0,0,0,0,"CC",1,0,"008751_S01_HH","4198746872_78419_01"
"e1.8_2017-09-17",11,"Lr3wZh88","dbeyNtbX",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","087915_S02_02"
"e1.8_2017-09-17",11,"Lr3wZh88","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"061301_S02_02","143881_3992_01"
"e1.8_2017-09-17",11,"Lr3wZh88","wU4n9hI1",0,1,"C","C",0,1,0,1,"CC",1,0,"061301_S02_02","4198699806_78419_01"
"e1.5_2017-09-06",11,"LYgovvuG","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"028085_S01_HH","008751_S01_HH"
"e1.5_2017-09-06",11,"OmtdCXCq","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",11,"OmtdCXCq","LYgovvuG",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","028085_S01_HH"
"e1.5_2017-09-06",11,"OmtdCXCq","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"4224774627_78419_01","4191195351_5107_01"
"e1.8_2017-09-17",11,"OSo4hIty","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4206014237_78419_01","143881_3992_01"
"e1.5_2017-09-06",11,"QqZJQqSV","1RCOHcfE",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","111400_3992_01"
"e1.5_2017-09-06",11,"QqZJQqSV","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4148905031_78419_01"
"e1.5_2017-09-06",11,"QqZJQqSV","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4198745311_78419_01"
"e1.5_2017-09-06",11,"QqZJQqSV","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","006297_S01_HH"
"e1.5_2017-09-06",11,"QqZJQqSV","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4135951463_78419_01"
"e1.5_2017-09-06",11,"QqZJQqSV","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","008751_S01_HH"
"e1.5_2017-09-06",11,"QqZJQqSV","S9a33uXU",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","4191195351_5107_01"
"e1.5_2017-09-06",11,"QqZJQqSV","uXJWcSH5",1,1,"C","C",0,0,0,0,"CC",1,0,"1104441209_23694_01","025702_S01_HH"
"e1.5_2017-09-06",11,"S9a33uXU","2Ls5Rpdm",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4198746100_78419_01"
"e1.5_2017-09-06",11,"S9a33uXU","6eq39r0t",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","1590401214_78419_01"
"e1.5_2017-09-06",11,"S9a33uXU","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4191195351_5107_01","4198734039_78419_01"
"e1.8_2017-09-17",11,"tqPAyJE4","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4224780943_78419_01","143881_3992_01"
"e1.5_2017-09-06",11,"uaj5qefo","4MEMPAHc",0,1,"C","C",0,1,0,1,"CC",1,0,"4209514667_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",11,"uaj5qefo","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","006297_S01_HH"
"e1.5_2017-09-06",11,"uaj5qefo","OmtdCXCq",1,1,"C","C",0,0,0,0,"CC",1,0,"4209514667_78419_01","4224774627_78419_01"
"e1.5_2017-09-06",11,"uXJWcSH5","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4198745311_78419_01"
"e1.5_2017-09-06",11,"uXJWcSH5","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","006297_S01_HH"
"e1.5_2017-09-06",11,"uXJWcSH5","uaj5qefo",1,1,"C","C",0,0,0,0,"CC",1,0,"025702_S01_HH","4209514667_78419_01"
"e1.5_2017-09-06",11,"VJyZMbUX","16hkBHE1",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198730040_78419_01"
"e1.5_2017-09-06",11,"VJyZMbUX","4MEMPAHc",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4148905031_78419_01"
"e1.5_2017-09-06",11,"VJyZMbUX","7tq3tbUd",1,0,"C","D",1,1,1,0,"CD",0,0,"4210177559_78419_01","1586698951_78419_01"
"e1.5_2017-09-06",11,"VJyZMbUX","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","4198734039_78419_01"
"e1.5_2017-09-06",11,"VJyZMbUX","L3XqYDJz",1,1,"C","C",0,0,0,0,"CC",1,0,"4210177559_78419_01","008751_S01_HH"
"e1.8_2017-09-17",11,"w0pqJYEi","S2AgJ1pT",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","143881_3992_01"
"e1.8_2017-09-17",11,"w0pqJYEi","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4109809643_78419_01","4224780943_78419_01"
"e1.8_2017-09-17",11,"wU4n9hI1","tqPAyJE4",1,1,"C","C",0,0,0,0,"CC",1,0,"4198699806_78419_01","4224780943_78419_01"
"e1.5_2017-09-06",11,"Xu1iETkg","ctPYgH2O",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4209524955_78419_01"
"e1.5_2017-09-06",11,"Xu1iETkg","Gvw2kAUr",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","006297_S01_HH"
"e1.5_2017-09-06",11,"Xu1iETkg","HDIRa6VS",1,1,"C","C",0,0,0,0,"CC",1,0,"4198746872_78419_01","4135951463_78419_01"
"e1.5_2017-09-06",11,"ZZXk3eCC","Aosqpm7K",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","4198745311_78419_01"
"e1.5_2017-09-06",11,"ZZXk3eCC","c6i3AAwk",1,1,"C","C",0,0,0,0,"CC",1,0,"4183007714_78419_01","4198734039_78419_01"
